i1	i10	i11	i12	i13	i14	i15	i16	i2	i3	i4	i5	i6	i7	i8	i9
OTU_8100_ITS	3	0	0	1	2	0	1	1	0	0	0	1	0	0	1	0
OTU_8107_ITS	0	0	0	0	3	0	1	0	0	0	0	0	3	2	1	0
OTU_8115_ITS	0	0	1	2	0	0	1	0	0	0	0	2	0	0	0	0
OTU_8123_ITS	1	1	1	1	0	0	0	0	0	0	1	0	0	2	2	1
OTU_8143_ITS	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
OTU_8150_ITS	2	2	3	2	0	2	1	3	1	2	1	0	0	4	0	1
OTU_8153_ITS	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_8158_ITS	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0
OTU_8160_ITS	0	0	0	0	0	0	1	0	1	2	0	1	0	0	0	1
OTU_8161_ITS	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
OTU_8163_ITS	0	1	0	0	2	0	2	1	2	2	2	0	1	0	1	0
OTU_8168_ITS	0	2	1	2	0	1	0	1	0	2	0	5	0	0	0	0
OTU_8171_ITS	6	8	1	1	3	4	6	1	4	3	3	6	3	6	7	3
OTU_8193_ITS	0	1	0	0	0	2	0	0	0	1	0	0	0	1	0	0
OTU_8199_ITS	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_8200_ITS	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
OTU_8206_ITS	2	2	1	0	4	3	2	2	4	2	4	1	2	4	0	2
OTU_8207_ITS	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
OTU_8208_ITS	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
OTU_8213_ITS	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
OTU_8216_ITS	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0
OTU_8219_ITS	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
OTU_8225_ITS	1	1	2	3	0	0	1	0	4	3	5	2	4	2	4	8
OTU_8226_ITS	0	3	0	0	0	0	1	11	0	0	5	1	4	2	1	0
OTU_8228_ITS	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
OTU_8229_ITS	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
OTU_8237_ITS	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_8239_ITS	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
OTU_8241_ITS	2	2	0	0	0	0	0	0	2	1	2	0	0	1	0	0
OTU_8245_ITS	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_8249_ITS	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
OTU_8261_ITS	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
OTU_8262_ITS	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
OTU_8263_ITS	0	1	0	1	0	2	0	1	0	0	1	0	1	0	1	2
OTU_8274_ITS	0	2	0	0	0	0	1	0	0	1	0	0	0	0	0	1
OTU_8277_ITS	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0
OTU_8280_ITS	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
OTU_8281_ITS	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_8283_ITS	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
OTU_8284_ITS	0	1	1	1	1	0	1	2	1	2	1	0	0	0	2	0
OTU_8285_ITS	1	1	0	0	4	4	0	3	1	2	0	1	0	0	0	0
OTU_8291_ITS	0	3	0	2	0	1	2	0	0	1	2	1	0	0	2	0
OTU_8292_ITS	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
OTU_8293_ITS	0	1	2	1	3	2	1	0	4	5	1	1	0	2	2	0
OTU_8297_ITS	12	9	9	4	17	5	15	3	10	9	21	12	16	14	3	3
OTU_8300_ITS	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
OTU_8301_ITS	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_8304_ITS	0	1	0	0	0	1	0	0	2	1	0	1	0	1	0	1
OTU_8305_ITS	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
OTU_8306_ITS	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_8309_ITS	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_8311_ITS	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
OTU_8313_ITS	2	3	0	2	1	1	3	3	3	6	1	2	3	16	0	3
OTU_8318_ITS	1	0	1	0	0	0	0	0	2	2	1	0	0	0	1	0
OTU_8322_ITS	0	0	1	0	0	0	2	0	1	0	0	1	0	1	0	1
OTU_8323_ITS	0	0	0	2	0	1	4	1	1	0	1	1	1	0	1	0
OTU_8341_ITS	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
OTU_8343_ITS	0	0	0	0	0	0	0	0	1	2	1	0	0	0	0	0
OTU_8347_ITS	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
OTU_8348_ITS	6	27	7	14	4	9	24	1	6	33	6	16	0	13	14	12
OTU_8350_ITS	0	1	0	2	0	2	0	64	1	0	0	1	0	0	2	0
OTU_8351_ITS	3	1	2	2	7	0	4	1	0	1	1	1	4	0	2	2
OTU_8353_ITS	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_8367_ITS	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
OTU_8368_ITS	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1
OTU_8382_ITS	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
OTU_8404_ITS	0	0	2	0	2	0	0	0	0	0	1	0	0	0	0	0
OTU_8408_ITS	3	1	0	1	0	0	0	0	1	0	0	0	1	0	1	0
OTU_8422_ITS	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	2
OTU_8430_ITS	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0
OTU_844_ITS	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_8440_ITS	0	1	0	0	0	0	1	0	2	0	0	1	0	1	0	0
OTU_8442_ITS	1	0	1	0	1	1	0	0	4	3	0	0	1	0	3	3
OTU_8443_ITS	1	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0
OTU_8444_ITS	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_8445_ITS	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
OTU_8446_ITS	2	0	1	2	3	0	2	0	3	9	0	1	9	1	2	1
OTU_8447_ITS	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
OTU_8448_ITS	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
OTU_8452_ITS	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_8453_ITS	12	3	22	16	18	9	15	6	33	20	19	8	43	13	3	17
OTU_8463_ITS	4	0	1	3	0	1	3	1	1	3	1	0	3	0	1	4
OTU_8475_ITS	0	0	0	4	0	0	0	0	1	1	2	0	0	2	0	0
OTU_8476_ITS	5	1	3	6	1	0	3	5	6	8	8	5	3	0	2	1
OTU_8477_ITS	81	0	0	0	3	0	0	0	0	0	0	0	0	1	0	0
OTU_8480_ITS	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0
OTU_8484_ITS	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
OTU_8490_ITS	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
OTU_8497_ITS	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
OTU_8498_ITS	0	0	0	0	1	0	0	2	1	3	1	0	2	0	0	0
OTU_8502_ITS	1	0	1	0	0	0	1	0	1	0	0	1	0	1	0	0
OTU_8503_ITS	4	0	0	0	0	483	1	0	3	2	10	1	2	0	6	0
OTU_8506_ITS	29	34	16	36	21	15	18	21	16	20	14	18	25	12	19	31
OTU_8509_ITS	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
OTU_8514_ITS	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
OTU_8521_ITS	22	27	14	25	34	9	53	19	55	42	29	46	44	34	20	10
OTU_8522_ITS	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
OTU_8530_ITS	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0
OTU_8547_ITS	54	65	42	87	45	84	64	170	71	71	48	110	113	90	121	47
OTU_8548_ITS	14	9	2	4	9	1	11	2	12	7	9	11	18	4	8	8
OTU_8560_ITS	8	6	6	6	7	11	17	13	8	12	8	10	8	15	7	7
OTU_8561_ITS	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0
OTU_8563_ITS	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_8567_ITS	0	2	0	0	2	1	3	1	1	0	1	0	0	0	4	1
OTU_8569_ITS	0	0	0	1	0	0	1	2	0	0	0	1	0	0	1	0
OTU_8570_ITS	1	0	0	1	1	1	0	0	0	0	0	1	1	0	0	1
OTU_8571_ITS	0	0	0	1	0	0	0	1	2	0	0	1	0	1	0	0
OTU_8574_ITS	1	0	1	1	1	0	6	0	0	0	0	0	0	0	0	3
OTU_8575_ITS	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0
OTU_8577_ITS	0	0	0	0	0	1	0	0	0	2	0	0	2	0	1	1
OTU_8579_ITS	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
OTU_8580_ITS	2	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0
OTU_8581_ITS	1	3	0	1	2	0	0	4	2	1	1	2	1	1	1	0
OTU_8582_ITS	187	167	138	113	151	107	210	158	157	160	148	125	134	108	129	152
OTU_8583_ITS	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
OTU_8584_ITS	1	0	3	2	0	0	0	1	0	0	0	0	0	1	1	0
OTU_8588_ITS	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
OTU_8589_ITS	6	1	4	4	4	3	6	0	2	3	9	2	0	5	4	6
OTU_8590_ITS	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
OTU_8591_ITS	3	0	0	1	4	0	11	0	0	0	0	1	0	1	1	0
OTU_8592_ITS	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	6
OTU_8595_ITS	1	1	0	0	2	0	0	2	1	1	1	0	0	3	0	0
OTU_8596_ITS	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0
OTU_8598_ITS	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
OTU_8600_ITS	0	0	1	1	0	1	2	2	3	0	0	2	2	1	1	0
OTU_8601_ITS	0	1	0	0	0	1	0	0	0	0	1	0	0	1	0	0
OTU_8602_ITS	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
OTU_8603_ITS	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_8611_ITS	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_8616_ITS	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
OTU_8620_ITS	1	0	1	0	0	0	0	0	1	0	0	1	1	0	0	0
OTU_8624_ITS	4	2	0	1	0	1	3	1	0	1	1	4	3	1	0	0
OTU_8630_ITS	11	2	9	8	11	3	5	6	10	6	2	8	9	9	6	4
OTU_8633_ITS	50	18	44	42	22	68	22	25	37	36	33	27	29	22	24	15
OTU_8636_ITS	16	1	4	0	4	113	0	0	2	2	6	1	0	0	1	0
OTU_8638_ITS	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
OTU_8639_ITS	0	0	1	1	0	1	3	0	0	4	0	0	0	0	0	6
OTU_8640_ITS	7	2	5	4	11	5	7	2	10	4	4	1	11	8	5	5
OTU_8642_ITS	2	8	7	8	4	4	6	2	4	5	3	9	7	7	7	8
OTU_8645_ITS	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
OTU_8652_ITS	2	0	2	1	1	0	1	1	3	1	2	1	0	1	0	5
OTU_8661_ITS	0	0	0	0	1	2	1	1	0	0	0	0	0	1	0	0
OTU_8663_ITS	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0
OTU_8664_ITS	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
OTU_8667_ITS	0	0	0	1	0	0	2	1	0	0	2	2	0	0	0	0
OTU_8682_ITS	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_8689_ITS	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_8694_ITS	0	0	0	2	0	0	0	1	0	0	1	0	0	0	1	0
OTU_8697_ITS	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
OTU_8702_ITS	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
OTU_8703_ITS	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
OTU_8704_ITS	0	0	1	0	1	2	0	1	1	1	0	0	0	0	0	1
OTU_8706_ITS	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_8716_ITS	2	0	3	3	1	1	0	1	0	1	0	0	1	3	1	2
OTU_8725_ITS	0	0	0	0	2	0	1	0	0	0	0	0	0	0	1	0
OTU_8738_ITS	1	2	0	4	10	0	2	2	4	1	1	1	13	1	3	9
OTU_8739_ITS	0	2	0	0	1	0	0	0	0	0	0	3	0	0	0	1
OTU_8741_ITS	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
OTU_8742_ITS	0	1	0	1	1	0	1	2	1	5	0	2	0	1	4	1
OTU_8743_ITS	0	3	0	0	0	1	1	1	0	2	3	0	1	3	0	0
OTU_8746_ITS	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
OTU_8754_ITS	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_8756_ITS	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
OTU_8757_ITS	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
OTU_8759_ITS	1	1	0	0	1	0	2	0	1	0	0	0	1	1	0	1
OTU_8760_ITS	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_8762_ITS	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
OTU_8763_ITS	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0
OTU_8767_ITS	0	0	0	0	1	1	0	1	0	0	0	0	0	1	0	0
OTU_8768_ITS	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0
OTU_8773_ITS	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
OTU_8774_ITS	0	0	0	0	0	0	1	0	0	0	0	0	0	2	1	0
OTU_8778_ITS	2	1	0	0	4	0	0	0	0	0	0	0	0	0	0	0
OTU_8780_ITS	2	1	2	2	5	0	3	0	4	2	2	2	2	0	1	5
OTU_8783_ITS	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
OTU_8785_ITS	1	4	3	3	3	5	3	2	0	8	1	1	1	1	4	5
OTU_8787_ITS	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_8792_ITS	3	6	1	2	7	2	3	1	0	1	1	3	2	4	2	0
OTU_8794_ITS	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
OTU_8801_ITS	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
OTU_8802_ITS	0	0	0	1	1	0	0	0	0	0	1	0	1	0	0	0
OTU_8806_ITS	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
OTU_8807_ITS	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
OTU_8815_ITS	0	0	0	0	0	0	0	0	1	4	0	0	0	0	1	4
OTU_8817_ITS	1	11	0	1	3	2	7	0	2	2	1	2	1	0	0	1
OTU_8822_ITS	0	1	0	1	1	0	0	0	0	1	0	0	0	2	0	0
OTU_8831_ITS	30	33	13	30	41	17	45	54	27	44	28	35	25	23	20	73
OTU_8833_ITS	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_8838_ITS	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
OTU_8839_ITS	0	0	1	0	0	0	0	0	0	0	0	2	1	0	0	0
OTU_8840_ITS	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_8845_ITS	17	16	24	21	23	20	25	19	22	18	26	14	25	19	10	34
OTU_8846_ITS	0	0	1	0	0	3	0	2	0	0	1	0	2	1	0	0
OTU_8847_ITS	1	0	1	1	1	0	2	1	1	0	1	0	0	0	0	0
OTU_8853_ITS	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
OTU_8857_ITS	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
OTU_8859_ITS	5	7	10	11	7	4	6	4	3	9	6	5	4	6	6	5
OTU_8861_ITS	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
OTU_8863_ITS	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
OTU_8864_ITS	0	8	8	14	1	22	22	0	3	50	0	4	7	0	14	62
OTU_8865_ITS	3	0	0	0	1	0	0	0	0	0	1	0	0	4	1	0
OTU_8870_ITS	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
OTU_8874_ITS	0	1	0	0	0	0	0	0	3	0	0	0	0	0	0	0
OTU_8877_ITS	8	4	8	5	5	4	3	6	5	3	3	2	5	1	3	10
OTU_8878_ITS	1	0	0	0	0	2	0	0	2	0	1	0	0	0	2	2
OTU_8879_ITS	0	0	0	0	2	1	5	1	5	1	0	0	2	2	0	0
OTU_8880_ITS	4	4	3	2	5	30	3	5	4	6	2	4	6	4	6	2
OTU_8883_ITS	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
OTU_8886_ITS	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
OTU_8887_ITS	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
OTU_8888_ITS	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
OTU_8890_ITS	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
OTU_8892_ITS	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
OTU_8898_ITS	12	11	6	2	6	6	3	5	3	9	3	15	4	3	13	1
OTU_8899_ITS	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
OTU_8900_ITS	2	1	0	0	1	0	1	1	1	1	0	0	0	0	0	0
OTU_8903_ITS	1	0	0	2	0	0	0	0	1	1	1	0	0	0	1	2
OTU_8907_ITS	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
OTU_8910_ITS	0	1	1	0	1	1	0	1	2	2	5	1	4	3	2	5
OTU_8918_ITS	42	0	26	0	8	3	1	0	13	0	3	1	0	5	0	0
OTU_8921_ITS	1	3	2	0	1	0	5	1	0	0	2	1	0	0	1	1
OTU_8923_ITS	13	4	6	11	2	6	3	1	15	16	8	10	4	7	5	11
OTU_8924_ITS	1	0	1	1	0	2	0	1	1	1	2	0	0	0	0	1
OTU_8928_ITS	0	4	2	3	1	3	4	2	3	4	5	4	5	4	2	1
OTU_8930_ITS	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
OTU_8931_ITS	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0
OTU_8936_ITS	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
OTU_8937_ITS	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
OTU_8938_ITS	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_8942_ITS	1	1	2	1	1	2	0	0	3	1	0	2	2	2	2	0
OTU_8944_ITS	0	0	0	0	1	0	2	1	1	2	0	0	0	1	0	1
OTU_8948_ITS	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
OTU_8953_ITS	0	0	0	4	1	0	0	0	3	0	0	3	0	2	0	2
OTU_8960_ITS	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
OTU_8966_ITS	1	1	0	0	0	0	6	0	0	1	0	2	1	0	1	0
OTU_8976_ITS	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
OTU_8979_ITS	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
OTU_8982_ITS	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
OTU_8984_ITS	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0
OTU_8985_ITS	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0
OTU_8988_ITS	0	0	0	0	0	1	0	0	0	7	0	0	0	0	0	0
OTU_8990_ITS	2	7	3	3	10	3	2	4	11	8	3	6	6	0	9	2
OTU_8991_ITS	0	0	0	0	0	0	0	0	0	0	3	0	0	1	0	0
OTU_8994_ITS	2	0	0	0	1	0	2	0	0	1	0	1	2	0	0	1
OTU_8995_ITS	0	1	1	0	0	0	0	1	0	0	0	0	0	0	4	1
OTU_9000_ITS	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0
OTU_9001_ITS	1	0	0	0	1	0	0	0	1	2	1	7	0	1	1	0
OTU_9003_ITS	0	0	0	0	1	0	0	1	0	0	0	2	0	1	0	0
OTU_9004_ITS	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
OTU_9005_ITS	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_9008_ITS	0	0	1	0	0	0	0	0	2	0	1	1	0	1	0	0
OTU_9010_ITS	0	0	1	2	0	0	0	0	0	0	0	0	0	0	2	0
OTU_9011_ITS	7	10	3	9	4	5	6	9	6	11	18	5	4	6	2	7
OTU_9018_ITS	0	0	0	0	1	0	0	1	0	1	1	0	0	0	1	0
OTU_9026_ITS	0	4	48	2	28	2	0	1	6	2	0	22	1	8	0	5
OTU_9027_ITS	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
OTU_9029_ITS	39	182	212	103	91	200	11	102	272	152	56	195	73	148	94	260
OTU_9035_ITS	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
OTU_9037_ITS	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	1
OTU_9038_ITS	1	0	2	0	0	1	3	0	0	0	2	0	4	2	0	0
OTU_9039_ITS	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
OTU_9040_ITS	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
OTU_9050_ITS	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
OTU_9052_ITS	0	1	1	0	1	2	0	0	0	0	1	0	2	1	0	1
OTU_9057_ITS	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
OTU_9059_ITS	1	2	0	2	2	1	2	1	1	2	2	1	0	1	0	1
OTU_9061_ITS	0	1	1	0	1	0	0	4	1	0	0	0	0	0	0	0
OTU_9065_ITS	3	8	2	4	5	2	8	5	3	4	10	11	3	8	4	3
OTU_9069_ITS	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	1
OTU_9075_ITS	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0
OTU_9077_ITS	19	14	23	6	12	12	9	26	14	20	11	10	16	16	12	10
OTU_9094_ITS	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1
OTU_9099_ITS	0	0	0	0	3	0	0	1	1	0	0	0	0	2	9	1
OTU_9102_ITS	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
OTU_9108_ITS	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
OTU_9110_ITS	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1
OTU_9112_ITS	5	0	2	1	1	3	4	3	2	1	3	4	4	3	6	1
OTU_9114_ITS	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
OTU_9119_ITS	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
OTU_9126_ITS	0	0	1	0	2	3	0	3	1	1	1	1	1	1	4	0
OTU_9127_ITS	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
OTU_9130_ITS	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0
OTU_9140_ITS	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
OTU_9141_ITS	0	0	0	4	1	1	5	2	1	7	3	6	6	5	0	2
OTU_9153_ITS	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	1
OTU_9160_ITS	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
OTU_9163_ITS	2	1	0	1	4	11	1	1	3	2	6	4	5	10	0	8
OTU_9164_ITS	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
OTU_9166_ITS	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0
OTU_9167_ITS	0	22	11	0	1	19	1	3	0	0	0	26	8	2	0	4
OTU_9174_ITS	2	1	1	1	3	1	3	3	3	2	5	4	0	0	1	3
OTU_9181_ITS	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
OTU_9182_ITS	0	0	3	1	1	0	2	2	0	0	1	2	1	2	0	0
OTU_9188_ITS	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
OTU_9199_ITS	3	1	2	13	5	2	5	6	6	5	3	5	3	3	1	2
OTU_9205_ITS	4	2	4	2	1	5	8	0	6	1	1	3	5	11	5	1
OTU_9206_ITS	0	0	0	2	6	0	0	0	0	0	1	1	0	0	0	0
OTU_9208_ITS	0	0	0	0	7	0	0	0	1	0	0	0	0	1	0	0
OTU_9210_ITS	0	2	2	0	0	0	0	0	1	0	1	0	0	0	1	0
OTU_9211_ITS	1	0	0	1	2	0	0	1	1	0	0	0	0	0	0	0
OTU_9212_ITS	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
OTU_9214_ITS	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
OTU_9215_ITS	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0
OTU_9217_ITS	2	0	0	1	0	0	0	0	0	3	0	0	0	0	0	0
OTU_9218_ITS	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
OTU_9221_ITS	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0
OTU_9223_ITS	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_9225_ITS	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
OTU_9229_ITS	1	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0
OTU_9230_ITS	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0
OTU_9231_ITS	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0
OTU_9238_ITS	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
OTU_9244_ITS	8	13	10	19	7	7	9	3	13	13	8	10	8	7	9	14
OTU_9256_ITS	0	0	0	2	1	4	2	0	0	1	0	0	0	0	2	0
OTU_9259_ITS	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0
OTU_9260_ITS	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
OTU_9263_ITS	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
OTU_9269_ITS	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
OTU_9275_ITS	1	0	1	0	1	0	2	0	0	1	0	0	0	0	1	0
OTU_9276_ITS	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0
OTU_9277_ITS	0	3	1	1	1	0	0	1	0	0	0	0	1	0	1	1
OTU_9279_ITS	1	0	0	0	0	0	0	1	1	0	0	0	1	0	0	2
OTU_9285_ITS	0	0	0	0	0	2	2	3	0	0	0	0	0	0	0	0
OTU_9287_ITS	4	11	10	12	16	1	10	22	9	9	5	7	19	8	5	13
