i1	i10	i11	i12	i13	i14	i15	i16	i2	i3	i4	i5	i6	i7	i8	i9
OTU_102152_16S	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0
OTU_102154_16S	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0
OTU_102163_16S	4	1	1	3	2	3	1	4	1	1	2	1	3	3	8	4
OTU_102166_16S	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	1
OTU_10217_16S	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
OTU_102178_16S	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
OTU_102195_16S	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
OTU_10222_16S	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
OTU_102223_16S	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
OTU_102226_16S	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_102232_16S	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0
OTU_102234_16S	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
OTU_102236_16S	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0
OTU_102238_16S	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
OTU_102241_16S	0	0	0	0	0	0	0	0	0	2	0	0	0	1	2	1
OTU_102245_16S	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
OTU_102248_16S	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
OTU_10225_16S	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_102252_16S	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_102256_16S	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0
OTU_10226_16S	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
OTU_10227_16S	1	1	0	0	0	0	0	0	0	1	0	0	0	1	1	0
OTU_10228_16S	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
OTU_102280_16S	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
OTU_102284_16S	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0
OTU_102286_16S	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0
OTU_102287_16S	0	2	1	0	0	0	0	0	0	0	0	0	0	1	0	1
OTU_102295_16S	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
OTU_1023_16S	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1
OTU_10230_16S	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_102302_16S	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
OTU_102305_16S	1	0	0	0	0	0	3	1	2	0	0	0	0	0	1	1
OTU_102308_16S	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
OTU_102309_16S	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
OTU_102323_16S	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_102326_16S	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0
OTU_102327_16S	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
OTU_102333_16S	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
OTU_102337_16S	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_102339_16S	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_102340_16S	1	0	2	0	0	1	0	0	1	0	0	1	0	1	0	1
OTU_102354_16S	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
OTU_102359_16S	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_102363_16S	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
OTU_102371_16S	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1024_16S	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
OTU_10240_16S	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1
OTU_102407_16S	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	1
OTU_102410_16S	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
OTU_102412_16S	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_102417_16S	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
OTU_102433_16S	1	0	0	1	0	0	0	0	0	1	0	0	0	0	3	0
OTU_102436_16S	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
OTU_10244_16S	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
OTU_102444_16S	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_102452_16S	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_102468_16S	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
OTU_102477_16S	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0
OTU_102489_16S	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
OTU_102494_16S	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0
OTU_102498_16S	0	0	1	0	0	0	0	2	0	1	0	0	1	0	0	0
OTU_102500_16S	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
OTU_102506_16S	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
OTU_102514_16S	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
OTU_102518_16S	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
OTU_102540_16S	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
OTU_102545_16S	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
OTU_102546_16S	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0
OTU_102562_16S	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
OTU_102566_16S	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
OTU_102571_16S	0	0	0	0	0	1	0	1	0	0	0	1	0	1	0	0
OTU_102572_16S	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0
OTU_102573_16S	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_102580_16S	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
OTU_102594_16S	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
OTU_102595_16S	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_102603_16S	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_102609_16S	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_102611_16S	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
OTU_102621_16S	8	4	12	4	4	8	3	11	6	3	8	3	4	9	5	2
OTU_102628_16S	1	4	3	1	1	3	0	1	1	3	2	3	2	1	1	2
OTU_102642_16S	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
OTU_102652_16S	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
OTU_102663_16S	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
OTU_102680_16S	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
OTU_102682_16S	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
OTU_10269_16S	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
OTU_102692_16S	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
OTU_102699_16S	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
OTU_102701_16S	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
OTU_102702_16S	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
OTU_102712_16S	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
OTU_102715_16S	0	1	0	0	0	0	1	1	0	1	0	0	2	0	1	1
OTU_102734_16S	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0
OTU_102737_16S	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0
OTU_102738_16S	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
OTU_102742_16S	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1
OTU_10275_16S	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0
OTU_102751_16S	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
OTU_102752_16S	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1
OTU_102757_16S	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
OTU_102762_16S	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
OTU_102766_16S	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
OTU_102767_16S	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0
OTU_10277_16S	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
OTU_102783_16S	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_102788_16S	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
OTU_102790_16S	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0
OTU_102796_16S	1	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0
OTU_102799_16S	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
OTU_102800_16S	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
OTU_102801_16S	2	6	4	2	2	1	1	5	9	5	3	4	4	4	4	4
OTU_102803_16S	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
OTU_102811_16S	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_10282_16S	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0
OTU_102821_16S	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_102828_16S	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
OTU_102831_16S	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
OTU_102863_16S	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_102868_16S	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
OTU_102870_16S	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
OTU_102871_16S	1	3	0	1	2	0	2	0	1	2	0	3	0	0	4	2
OTU_102872_16S	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0
OTU_102885_16S	2	1	1	0	0	0	1	0	0	1	1	1	0	0	2	0
OTU_102899_16S	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
OTU_102900_16S	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
OTU_102912_16S	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
OTU_102924_16S	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
OTU_102927_16S	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
OTU_102931_16S	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
OTU_102944_16S	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0
OTU_102947_16S	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
OTU_10295_16S	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
OTU_102953_16S	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0
OTU_102955_16S	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_102967_16S	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
OTU_102977_16S	1	2	1	0	2	3	1	1	0	3	0	0	0	2	2	1
OTU_102985_16S	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
OTU_102999_16S	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_103011_16S	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
OTU_103017_16S	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	1
OTU_103018_16S	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
OTU_103022_16S	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
OTU_103026_16S	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_103027_16S	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
OTU_103036_16S	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
OTU_103068_16S	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_10307_16S	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
OTU_103075_16S	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
OTU_103079_16S	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0
OTU_103086_16S	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1
OTU_10309_16S	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
OTU_103091_16S	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_103098_16S	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_103105_16S	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
OTU_103108_16S	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_103112_16S	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_103132_16S	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
OTU_103141_16S	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
OTU_103144_16S	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
OTU_10315_16S	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0
OTU_10317_16S	2	0	0	0	0	0	0	1	0	0	0	2	1	2	2	1
OTU_103174_16S	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
OTU_103176_16S	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0
OTU_103188_16S	3	0	3	0	2	0	1	1	0	0	0	0	1	0	0	2
OTU_103192_16S	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
OTU_103215_16S	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
OTU_103223_16S	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0
OTU_103230_16S	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
OTU_103231_16S	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0
OTU_103240_16S	1	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
OTU_103254_16S	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
OTU_103258_16S	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
OTU_103260_16S	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
OTU_103274_16S	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
OTU_103281_16S	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
OTU_103291_16S	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
OTU_103298_16S	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
OTU_103302_16S	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
OTU_10331_16S	1	4	1	2	2	1	1	2	0	2	1	0	1	4	2	1
OTU_103316_16S	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
OTU_103334_16S	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
OTU_103336_16S	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_103343_16S	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
OTU_103350_16S	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_103352_16S	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
OTU_103363_16S	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_103367_16S	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
OTU_103368_16S	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0
OTU_103373_16S	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_103379_16S	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
OTU_103385_16S	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
OTU_103390_16S	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
OTU_103409_16S	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_103414_16S	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_103418_16S	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
OTU_103424_16S	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
OTU_103425_16S	0	0	1	1	0	0	0	1	0	0	0	1	1	1	1	0
OTU_103430_16S	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
OTU_10345_16S	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_103465_16S	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
OTU_103471_16S	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_103477_16S	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
OTU_103483_16S	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_103486_16S	0	1	0	0	1	1	1	0	0	0	3	2	0	1	2	0
OTU_103488_16S	0	0	0	0	1	0	0	0	1	0	1	0	0	0	1	0
OTU_103497_16S	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
OTU_103501_16S	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
OTU_103507_16S	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_103510_16S	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
OTU_10352_16S	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_103522_16S	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_103523_16S	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0
OTU_103525_16S	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
OTU_103532_16S	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
OTU_103534_16S	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
OTU_103545_16S	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0
OTU_103550_16S	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
OTU_103578_16S	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_10358_16S	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
OTU_103583_16S	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
OTU_103590_16S	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0
OTU_103610_16S	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_103611_16S	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
OTU_103614_16S	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
OTU_103620_16S	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
OTU_10363_16S	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
OTU_10364_16S	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
OTU_103652_16S	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_103675_16S	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
OTU_103695_16S	1	1	2	1	0	0	3	2	5	2	1	1	0	0	0	6
OTU_103696_16S	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0
OTU_103703_16S	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
OTU_103705_16S	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
OTU_103712_16S	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
OTU_103715_16S	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
OTU_103721_16S	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
OTU_103723_16S	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
OTU_103726_16S	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_103733_16S	0	0	1	0	1	0	0	0	0	0	0	1	1	0	0	0
OTU_103738_16S	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
OTU_103740_16S	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
OTU_103757_16S	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_103766_16S	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
OTU_103773_16S	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
OTU_103781_16S	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0
OTU_103794_16S	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
OTU_103807_16S	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
OTU_103814_16S	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_103815_16S	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_103818_16S	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1
OTU_103833_16S	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_103842_16S	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
OTU_103853_16S	0	0	0	3	0	0	1	0	1	0	0	0	0	1	1	0
OTU_103855_16S	12	4	7	6	3	7	2	3	8	5	6	5	4	12	7	6
OTU_103862_16S	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
OTU_103863_16S	0	2	1	1	2	2	1	3	0	1	0	1	0	1	0	0
OTU_103869_16S	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_103871_16S	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_103877_16S	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
OTU_103888_16S	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0
OTU_103896_16S	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_103897_16S	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0
OTU_103906_16S	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_103911_16S	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_103913_16S	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_103918_16S	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
OTU_10392_16S	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
OTU_103924_16S	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0
OTU_103934_16S	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0
OTU_103942_16S	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0
OTU_103953_16S	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
OTU_103955_16S	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
OTU_103957_16S	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_103958_16S	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
OTU_103959_16S	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0
OTU_103960_16S	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
OTU_103962_16S	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
OTU_103964_16S	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_103965_16S	1	0	0	2	0	1	1	0	1	0	1	1	0	0	1	0
OTU_103968_16S	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0
OTU_103973_16S	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
OTU_103981_16S	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_103987_16S	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0
OTU_103988_16S	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
OTU_103990_16S	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_103998_16S	0	2	0	1	4	1	2	0	1	2	1	2	0	1	1	1
OTU_1040_16S	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
OTU_104007_16S	0	0	0	0	1	1	0	0	0	1	0	1	0	0	0	0
OTU_10401_16S	1	0	0	2	0	1	2	0	1	0	1	1	0	1	3	0
OTU_104017_16S	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
OTU_10402_16S	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
OTU_104024_16S	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
OTU_104037_16S	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_104044_16S	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
OTU_104064_16S	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
OTU_104065_16S	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_10409_16S	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0
OTU_10410_16S	2	1	2	2	0	3	2	3	0	1	1	0	0	1	2	0
OTU_104112_16S	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
OTU_104114_16S	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0
OTU_104128_16S	2	0	1	0	0	0	0	0	0	0	0	1	0	1	1	2
OTU_10413_16S	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
OTU_104131_16S	0	0	0	0	0	0	1	0	0	1	0	2	0	0	0	0
OTU_104133_16S	7	6	4	5	4	6	5	2	6	2	3	7	5	11	4	5
OTU_104135_16S	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_104146_16S	0	0	0	0	0	1	0	0	2	0	0	0	1	0	1	1
OTU_10415_16S	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	2
OTU_104151_16S	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
OTU_104155_16S	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_104169_16S	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0
OTU_104178_16S	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
OTU_104179_16S	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1
OTU_10419_16S	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
OTU_104196_16S	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
OTU_104202_16S	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
OTU_104212_16S	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0
OTU_104219_16S	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
OTU_104234_16S	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
OTU_10424_16S	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
OTU_104242_16S	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
OTU_104250_16S	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
OTU_104251_16S	1	0	0	2	0	0	2	2	0	5	0	0	0	0	1	2
OTU_104261_16S	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_104271_16S	0	0	0	1	2	0	0	0	0	0	0	0	0	0	2	0
OTU_10428_16S	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
OTU_10429_16S	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	1
OTU_104299_16S	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
OTU_104302_16S	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
OTU_104306_16S	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_104309_16S	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
OTU_104316_16S	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0
